Item LC 116;Descrição Item;NBS;DESCRIÇÃO NBS;INDOP;Local incidência IBS;cClassTrib;nome cClassTrib;;
17.01;"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.";1.1401.18.00;Serviços de consultoria em gestão hospitalar;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.01;"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.";1.1401.19.00;Serviços de consultoria em gestão empresarial não classificados em subposições anteriores;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.01;"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.";1.1401.39.00;Serviços de assessoria empresarial não classificados em subposições anteriores;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.01;"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.";1.1410.10.00;Serviços de consultoria ambiental;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.01;"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.";1.1410.90.00;Serviços de consultoria técnica e científica não classificados em subposições anteriores;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.01;"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.";1.1412.00.00;Serviços para registros de marcas comerciais e de franquias empresariais, exceto as licenças de uso de direito;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.01;"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.";1.1413.00.00;Serviços de prospecção de clientes;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.01;"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.";1.1414.00.00;Serviços de prospecção de fornecedores;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.01;"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.";1.1407.00.00;Pesquisas de mercado e serviços de pesquisa de opinião pública;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.01;"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.";1.1806.10.00;Serviços de informação cadastral e análise de crédito;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.02;Datilografia, Digitação, Estenografia, Expediente, Secretaria Em Geral, Resposta Audível, Redação, Edição, Interpretação, Revisão, Tradução, Apoio E Infra-Estrutura Administrativa E Congêneres.;1.1411.00.00;Serviços de tradução e de intérpretes;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.02;Datilografia, Digitação, Estenografia, Expediente, Secretaria Em Geral, Resposta Audível, Redação, Edição, Interpretação, Revisão, Tradução, Apoio E Infra-Estrutura Administrativa E Congêneres.;1.1806.31.00;Serviços de call center ;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.02;Datilografia, Digitação, Estenografia, Expediente, Secretaria Em Geral, Resposta Audível, Redação, Edição, Interpretação, Revisão, Tradução, Apoio E Infra-Estrutura Administrativa E Congêneres.;1.1806.39.00;Serviços de apoio às atividades empresariais por meio de telefone não classificados em subposições anteriores;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.02;Datilografia, Digitação, Estenografia, Expediente, Secretaria Em Geral, Resposta Audível, Redação, Edição, Interpretação, Revisão, Tradução, Apoio E Infra-Estrutura Administrativa E Congêneres.;1.1806.40.00;Serviços combinados de escritório e apoio administrativo ;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.02;Datilografia, Digitação, Estenografia, Expediente, Secretaria Em Geral, Resposta Audível, Redação, Edição, Interpretação, Revisão, Tradução, Apoio E Infra-Estrutura Administrativa E Congêneres.;1.1806.52.00;Serviços de execução e envio de mala direta e de elaboração de listas de endereços ;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.02;Datilografia, Digitação, Estenografia, Expediente, Secretaria Em Geral, Resposta Audível, Redação, Edição, Interpretação, Revisão, Tradução, Apoio E Infra-Estrutura Administrativa E Congêneres.;1.1806.53.00;Serviços de preparação de documentos ;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.02;Datilografia, Digitação, Estenografia, Expediente, Secretaria Em Geral, Resposta Audível, Redação, Edição, Interpretação, Revisão, Tradução, Apoio E Infra-Estrutura Administrativa E Congêneres.;1.1806.59.00;Serviços especializados de apoio a escritório não classificados em subposições anteriores;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.03;Planejamento, Coordenação, Programação Ou Organização Técnica, Financeira Ou Administrativa.;1.1401.29.00;Serviços de gestão não classificados em subposições anteriores;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.03;Planejamento, Coordenação, Programação Ou Organização Técnica, Financeira Ou Administrativa.;1.1401.39.00;Serviços de assessoria empresarial não classificados em subposições anteriores;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.04;Recrutamento, Agenciamento, Seleção E Colocação De Mão-De-Obra.;1.1801.11.00;Serviço de recrutamento e seleção de profissionais executivos;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.04;Recrutamento, Agenciamento, Seleção E Colocação De Mão-De-Obra.;1.1801.12.00;Serviço de recrutamento e seleção de profissionais, exceto executivos;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.05;Fornecimento De Mão-De-Obra, Mesmo Em Caráter Temporário, Inclusive De Empregados Ou Trabalhadores, Avulsos Ou Temporários, Contratados Pelo Prestador De Serviço.;1.1801.21.00;Serviços de fornecimento de mão de obra terceirizada, exceto temporária;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.05;Fornecimento De Mão-De-Obra, Mesmo Em Caráter Temporário, Inclusive De Empregados Ou Trabalhadores, Avulsos Ou Temporários, Contratados Pelo Prestador De Serviço.;1.1801.22.00;Serviços de fornecimento de mão de obra temporária;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.05;Fornecimento De Mão-De-Obra, Mesmo Em Caráter Temporário, Inclusive De Empregados Ou Trabalhadores, Avulsos Ou Temporários, Contratados Pelo Prestador De Serviço.;1.1801.29.00;Serviços de fornecimento de mão de obra não classificados em subposições anteriores;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.06;Propaganda E Publicidade, Inclusive Promoção De Vendas, Planejamento De Campanhas Ou Sistemas De Publicidade, Elaboração De Desenhos, Textos E Demais Materiais Publicitários.;1.1406.11.00;Serviços de campanhas publicitárias ;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.06;Propaganda E Publicidade, Inclusive Promoção De Vendas, Planejamento De Campanhas Ou Sistemas De Publicidade, Elaboração De Desenhos, Textos E Demais Materiais Publicitários.;1.1406.12.00;Serviços de marketing direto e mala direta;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.06;Propaganda E Publicidade, Inclusive Promoção De Vendas, Planejamento De Campanhas Ou Sistemas De Publicidade, Elaboração De Desenhos, Textos E Demais Materiais Publicitários.;1.1406.19.00;Serviços de propaganda não classificados em subposições anteriores;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.06;Propaganda E Publicidade, Inclusive Promoção De Vendas, Planejamento De Campanhas Ou Sistemas De Publicidade, Elaboração De Desenhos, Textos E Demais Materiais Publicitários.;1.1407.00.00;Pesquisas de mercado e serviços de pesquisa de opinião pública;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.08;Franquia (Franchising).;1.1110.00.00;Franquia;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.09;Perícias, Laudos, Exames Técnicos E Análises Técnicas.;1.1404.41.00;Serviços de análise laboratorial de solos, sementes e outros materiais propagativos, fitossanitários,água de produção, bromatologia e sanidade animal;100301;Domicílio principal do adquirente;200038;Fornecimento dos insumos agropecuários e aquícolas (Anexo IX);;
17.09;Perícias, Laudos, Exames Técnicos E Análises Técnicas.;1.1404.41.00;Serviços de análise e de exames técnicos sobre pureza e composição;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.09;Perícias, Laudos, Exames Técnicos E Análises Técnicas.;1.1404.42.00;Serviços de análise e de exames técnicos de propriedades físicas;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.09;Perícias, Laudos, Exames Técnicos E Análises Técnicas.;1.1404.43.00;Serviços de análise e de exames técnicos de sistemas elétricos e mecânicos;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.09;Perícias, Laudos, Exames Técnicos E Análises Técnicas.;1.1404.44.00;Serviços de inspeção técnica de veículos de transporte rodoviário;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.09;Perícias, Laudos, Exames Técnicos E Análises Técnicas.;1.1404.49.00;Serviços de análise e de exames técnicos não classificados em subposições anteriores;100301;Domicílio principal do adquirente;000001;Situações tributadas integralmente pelo IBS e CBS.;;
17.10;Planejamento, Organização E Administração De Feiras, Exposições, Congressos E Congêneres.;1.1806.61.00;Serviços de assistência e organização de convenções ;040101;local do evento;000001;Situações tributadas integralmente pelo IBS e CBS.;;
